id_comb;id_data;nome_comb;tipo_comb;custo_comb
5;899;Ipimax Etanol Aditivado;Aditivado;4.76
1;899;Original gasolina;Comum;3.83
2;899;Original Diesel ;Comum;4.52
3;899;Original Etanol ;Comum;3.59
7;899;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;900;Ipimax Gasolina Aditivada;Aditivado;5.46
6;900;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;900;Ipimax Etanol Aditivado;Aditivado;4.76
1;900;Original gasolina;Comum;3.83
2;900;Original Diesel ;Comum;4.52
3;900;Original Etanol ;Comum;3.59
7;900;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;901;Ipimax Gasolina Aditivada;Aditivado;5.46
6;901;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;901;Ipimax Etanol Aditivado;Aditivado;4.76
1;901;Original gasolina;Comum;3.83
2;901;Original Diesel ;Comum;4.52
3;901;Original Etanol ;Comum;3.59
7;901;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;902;Ipimax Gasolina Aditivada;Aditivado;5.46
6;902;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;902;Ipimax Etanol Aditivado;Aditivado;4.76
1;902;Original gasolina;Comum;3.83
2;902;Original Diesel ;Comum;4.52
3;902;Original Etanol ;Comum;3.59
7;902;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;903;Ipimax Gasolina Aditivada;Aditivado;5.46
6;903;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;903;Ipimax Etanol Aditivado;Aditivado;4.76
1;903;Original gasolina;Comum;3.83
2;903;Original Diesel ;Comum;4.52
3;903;Original Etanol ;Comum;3.59
7;903;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;904;Ipimax Gasolina Aditivada;Aditivado;5.46
6;904;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;904;Ipimax Etanol Aditivado;Aditivado;4.76
1;904;Original gasolina;Comum;3.83
2;904;Original Diesel ;Comum;4.52
3;904;Original Etanol ;Comum;3.59
7;904;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;905;Ipimax Gasolina Aditivada;Aditivado;5.46
6;905;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;905;Ipimax Etanol Aditivado;Aditivado;4.76
1;905;Original gasolina;Comum;3.83
2;905;Original Diesel ;Comum;4.52
3;905;Original Etanol ;Comum;3.59
7;905;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;906;Ipimax Gasolina Aditivada;Aditivado;5.46
6;906;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;906;Ipimax Etanol Aditivado;Aditivado;4.76
1;906;Original gasolina;Comum;3.83
2;906;Original Diesel ;Comum;4.52
3;906;Original Etanol ;Comum;3.59
7;906;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;907;Ipimax Gasolina Aditivada;Aditivado;5.46
6;907;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;907;Ipimax Etanol Aditivado;Aditivado;4.76
1;907;Original gasolina;Comum;3.83
2;907;Original Diesel ;Comum;4.52
3;907;Original Etanol ;Comum;3.59
7;907;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;908;Ipimax Gasolina Aditivada;Aditivado;5.46
6;908;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;908;Ipimax Etanol Aditivado;Aditivado;4.76
1;908;Original gasolina;Comum;3.83
2;908;Original Diesel ;Comum;4.52
3;908;Original Etanol ;Comum;3.59
7;908;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;909;Ipimax Gasolina Aditivada;Aditivado;5.46
6;909;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;909;Ipimax Etanol Aditivado;Aditivado;4.76
1;909;Original gasolina;Comum;3.83
2;909;Original Diesel ;Comum;4.52
3;909;Original Etanol ;Comum;3.59
7;909;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;910;Ipimax Gasolina Aditivada;Aditivado;5.46
6;910;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;910;Ipimax Etanol Aditivado;Aditivado;4.76
1;910;Original gasolina;Comum;3.83
2;910;Original Diesel ;Comum;4.52
3;910;Original Etanol ;Comum;3.59
7;910;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;911;Ipimax Gasolina Aditivada;Aditivado;5.46
6;911;Ipimax Diesel S10 Aditivado;Aditivado;5.69
5;911;Ipimax Etanol Aditivado;Aditivado;4.76
1;911;Original gasolina;Comum;3.83
2;911;Original Diesel ;Comum;4.52
3;911;Original Etanol ;Comum;3.59
7;911;Ipimax Pro Gasolina Premium Aditivada;Premium;6.39
4;912;Ipimax Gasolina Aditivada;Aditivado;5.62
6;912;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;912;Ipimax Etanol Aditivado;Aditivado;4.90
1;912;Original gasolina;Comum;3.94
2;912;Original Diesel ;Comum;4.66
3;912;Original Etanol ;Comum;3.70
7;912;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;913;Ipimax Gasolina Aditivada;Aditivado;5.62
6;913;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;913;Ipimax Etanol Aditivado;Aditivado;4.90
1;913;Original gasolina;Comum;3.94
2;913;Original Diesel ;Comum;4.66
3;913;Original Etanol ;Comum;3.70
7;913;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;914;Ipimax Gasolina Aditivada;Aditivado;5.62
6;914;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;914;Ipimax Etanol Aditivado;Aditivado;4.90
1;914;Original gasolina;Comum;3.94
2;914;Original Diesel ;Comum;4.66
3;914;Original Etanol ;Comum;3.70
7;914;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;915;Ipimax Gasolina Aditivada;Aditivado;5.62
6;915;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;915;Ipimax Etanol Aditivado;Aditivado;4.90
1;915;Original gasolina;Comum;3.94
2;915;Original Diesel ;Comum;4.66
3;915;Original Etanol ;Comum;3.70
7;915;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;916;Ipimax Gasolina Aditivada;Aditivado;5.62
6;916;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;916;Ipimax Etanol Aditivado;Aditivado;4.90
1;916;Original gasolina;Comum;3.94
2;916;Original Diesel ;Comum;4.66
3;916;Original Etanol ;Comum;3.70
7;916;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;917;Ipimax Gasolina Aditivada;Aditivado;5.62
6;917;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;917;Ipimax Etanol Aditivado;Aditivado;4.90
1;917;Original gasolina;Comum;3.94
2;917;Original Diesel ;Comum;4.66
3;917;Original Etanol ;Comum;3.70
7;917;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;918;Ipimax Gasolina Aditivada;Aditivado;5.62
6;918;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;918;Ipimax Etanol Aditivado;Aditivado;4.90
1;918;Original gasolina;Comum;3.94
2;918;Original Diesel ;Comum;4.66
3;918;Original Etanol ;Comum;3.70
7;918;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;919;Ipimax Gasolina Aditivada;Aditivado;5.62
6;919;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;919;Ipimax Etanol Aditivado;Aditivado;4.90
1;919;Original gasolina;Comum;3.94
2;919;Original Diesel ;Comum;4.66
3;919;Original Etanol ;Comum;3.70
7;919;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;920;Ipimax Gasolina Aditivada;Aditivado;5.62
6;920;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;920;Ipimax Etanol Aditivado;Aditivado;4.90
1;920;Original gasolina;Comum;3.94
2;920;Original Diesel ;Comum;4.66
3;920;Original Etanol ;Comum;3.70
7;920;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;921;Ipimax Gasolina Aditivada;Aditivado;5.62
6;921;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;921;Ipimax Etanol Aditivado;Aditivado;4.90
1;921;Original gasolina;Comum;3.94
2;921;Original Diesel ;Comum;4.66
3;921;Original Etanol ;Comum;3.70
7;921;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;922;Ipimax Gasolina Aditivada;Aditivado;5.62
6;922;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;922;Ipimax Etanol Aditivado;Aditivado;4.90
1;922;Original gasolina;Comum;3.94
2;922;Original Diesel ;Comum;4.66
3;922;Original Etanol ;Comum;3.70
7;922;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;923;Ipimax Gasolina Aditivada;Aditivado;5.62
6;923;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;923;Ipimax Etanol Aditivado;Aditivado;4.90
1;923;Original gasolina;Comum;3.94
2;923;Original Diesel ;Comum;4.66
3;923;Original Etanol ;Comum;3.70
7;923;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;924;Ipimax Gasolina Aditivada;Aditivado;5.62
6;924;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;924;Ipimax Etanol Aditivado;Aditivado;4.90
1;924;Original gasolina;Comum;3.94
2;924;Original Diesel ;Comum;4.66
3;924;Original Etanol ;Comum;3.70
7;924;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;925;Ipimax Gasolina Aditivada;Aditivado;5.62
6;925;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;925;Ipimax Etanol Aditivado;Aditivado;4.90
1;925;Original gasolina;Comum;3.94
2;925;Original Diesel ;Comum;4.66
3;925;Original Etanol ;Comum;3.70
7;925;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;926;Ipimax Gasolina Aditivada;Aditivado;5.62
6;926;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;926;Ipimax Etanol Aditivado;Aditivado;4.90
1;926;Original gasolina;Comum;3.94
2;926;Original Diesel ;Comum;4.66
3;926;Original Etanol ;Comum;3.70
7;926;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;927;Ipimax Gasolina Aditivada;Aditivado;5.62
6;927;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;927;Ipimax Etanol Aditivado;Aditivado;4.90
1;927;Original gasolina;Comum;3.94
2;927;Original Diesel ;Comum;4.66
3;927;Original Etanol ;Comum;3.70
7;927;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;928;Ipimax Gasolina Aditivada;Aditivado;5.62
6;928;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;928;Ipimax Etanol Aditivado;Aditivado;4.90
1;928;Original gasolina;Comum;3.94
2;928;Original Diesel ;Comum;4.66
3;928;Original Etanol ;Comum;3.70
7;928;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;929;Ipimax Gasolina Aditivada;Aditivado;5.62
6;929;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;929;Ipimax Etanol Aditivado;Aditivado;4.90
1;929;Original gasolina;Comum;3.94
2;929;Original Diesel ;Comum;4.66
3;929;Original Etanol ;Comum;3.70
7;929;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;930;Ipimax Gasolina Aditivada;Aditivado;5.62
6;930;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;930;Ipimax Etanol Aditivado;Aditivado;4.90
1;930;Original gasolina;Comum;3.94
2;930;Original Diesel ;Comum;4.66
3;930;Original Etanol ;Comum;3.70
7;930;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;931;Ipimax Gasolina Aditivada;Aditivado;5.62
6;931;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;931;Ipimax Etanol Aditivado;Aditivado;4.90
1;931;Original gasolina;Comum;3.94
2;931;Original Diesel ;Comum;4.66
3;931;Original Etanol ;Comum;3.70
7;931;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;932;Ipimax Gasolina Aditivada;Aditivado;5.62
6;932;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;932;Ipimax Etanol Aditivado;Aditivado;4.90
1;932;Original gasolina;Comum;3.94
2;932;Original Diesel ;Comum;4.66
3;932;Original Etanol ;Comum;3.70
7;932;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;933;Ipimax Gasolina Aditivada;Aditivado;5.62
6;933;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;933;Ipimax Etanol Aditivado;Aditivado;4.90
1;933;Original gasolina;Comum;3.94
2;933;Original Diesel ;Comum;4.66
3;933;Original Etanol ;Comum;3.70
7;933;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;934;Ipimax Gasolina Aditivada;Aditivado;5.62
6;934;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;934;Ipimax Etanol Aditivado;Aditivado;4.90
1;934;Original gasolina;Comum;3.94
2;934;Original Diesel ;Comum;4.66
3;934;Original Etanol ;Comum;3.70
7;934;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;935;Ipimax Gasolina Aditivada;Aditivado;5.62
6;935;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;935;Ipimax Etanol Aditivado;Aditivado;4.90
1;935;Original gasolina;Comum;3.94
2;935;Original Diesel ;Comum;4.66
3;935;Original Etanol ;Comum;3.70
7;935;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;936;Ipimax Gasolina Aditivada;Aditivado;5.62
6;936;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;936;Ipimax Etanol Aditivado;Aditivado;4.90
1;936;Original gasolina;Comum;3.94
2;936;Original Diesel ;Comum;4.66
3;936;Original Etanol ;Comum;3.70
7;936;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;937;Ipimax Gasolina Aditivada;Aditivado;5.62
6;937;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;937;Ipimax Etanol Aditivado;Aditivado;4.90
1;937;Original gasolina;Comum;3.94
2;937;Original Diesel ;Comum;4.66
3;937;Original Etanol ;Comum;3.70
7;937;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;938;Ipimax Gasolina Aditivada;Aditivado;5.62
6;938;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;938;Ipimax Etanol Aditivado;Aditivado;4.90
1;938;Original gasolina;Comum;3.94
2;938;Original Diesel ;Comum;4.66
3;938;Original Etanol ;Comum;3.70
7;938;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;939;Ipimax Gasolina Aditivada;Aditivado;5.62
6;939;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;939;Ipimax Etanol Aditivado;Aditivado;4.90
1;939;Original gasolina;Comum;3.94
2;939;Original Diesel ;Comum;4.66
3;939;Original Etanol ;Comum;3.70
7;939;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;940;Ipimax Gasolina Aditivada;Aditivado;5.62
6;940;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;940;Ipimax Etanol Aditivado;Aditivado;4.90
1;940;Original gasolina;Comum;3.94
2;940;Original Diesel ;Comum;4.66
3;940;Original Etanol ;Comum;3.70
7;940;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;941;Ipimax Gasolina Aditivada;Aditivado;5.62
6;941;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;941;Ipimax Etanol Aditivado;Aditivado;4.90
1;941;Original gasolina;Comum;3.94
2;941;Original Diesel ;Comum;4.66
3;941;Original Etanol ;Comum;3.70
7;941;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;942;Ipimax Gasolina Aditivada;Aditivado;5.62
6;942;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;942;Ipimax Etanol Aditivado;Aditivado;4.90
1;942;Original gasolina;Comum;3.94
2;942;Original Diesel ;Comum;4.66
3;942;Original Etanol ;Comum;3.70
7;942;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;943;Ipimax Gasolina Aditivada;Aditivado;5.62
6;943;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;943;Ipimax Etanol Aditivado;Aditivado;4.90
1;943;Original gasolina;Comum;3.94
2;943;Original Diesel ;Comum;4.66
3;943;Original Etanol ;Comum;3.70
7;943;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;944;Ipimax Gasolina Aditivada;Aditivado;5.62
6;944;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;944;Ipimax Etanol Aditivado;Aditivado;4.90
1;944;Original gasolina;Comum;3.94
2;944;Original Diesel ;Comum;4.66
3;944;Original Etanol ;Comum;3.70
7;944;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;945;Ipimax Gasolina Aditivada;Aditivado;5.62
6;945;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;945;Ipimax Etanol Aditivado;Aditivado;4.90
1;945;Original gasolina;Comum;3.94
2;945;Original Diesel ;Comum;4.66
3;945;Original Etanol ;Comum;3.70
7;945;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;946;Ipimax Gasolina Aditivada;Aditivado;5.62
6;946;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;946;Ipimax Etanol Aditivado;Aditivado;4.90
1;946;Original gasolina;Comum;3.94
2;946;Original Diesel ;Comum;4.66
3;946;Original Etanol ;Comum;3.70
7;946;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;947;Ipimax Gasolina Aditivada;Aditivado;5.62
6;947;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;947;Ipimax Etanol Aditivado;Aditivado;4.90
1;947;Original gasolina;Comum;3.94
2;947;Original Diesel ;Comum;4.66
3;947;Original Etanol ;Comum;3.70
7;947;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;948;Ipimax Gasolina Aditivada;Aditivado;5.62
6;948;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;948;Ipimax Etanol Aditivado;Aditivado;4.90
1;948;Original gasolina;Comum;3.94
2;948;Original Diesel ;Comum;4.66
3;948;Original Etanol ;Comum;3.70
7;948;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;949;Ipimax Gasolina Aditivada;Aditivado;5.62
6;949;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;949;Ipimax Etanol Aditivado;Aditivado;4.90
1;949;Original gasolina;Comum;3.94
2;949;Original Diesel ;Comum;4.66
3;949;Original Etanol ;Comum;3.70
7;949;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;950;Ipimax Gasolina Aditivada;Aditivado;5.62
6;950;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;950;Ipimax Etanol Aditivado;Aditivado;4.90
1;950;Original gasolina;Comum;3.94
2;950;Original Diesel ;Comum;4.66
3;950;Original Etanol ;Comum;3.70
7;950;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;951;Ipimax Gasolina Aditivada;Aditivado;5.62
6;951;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;951;Ipimax Etanol Aditivado;Aditivado;4.90
1;951;Original gasolina;Comum;3.94
2;951;Original Diesel ;Comum;4.66
3;951;Original Etanol ;Comum;3.70
7;951;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;952;Ipimax Gasolina Aditivada;Aditivado;5.62
6;952;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;952;Ipimax Etanol Aditivado;Aditivado;4.90
1;952;Original gasolina;Comum;3.94
2;952;Original Diesel ;Comum;4.66
3;952;Original Etanol ;Comum;3.70
7;952;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;953;Ipimax Gasolina Aditivada;Aditivado;5.62
6;953;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;953;Ipimax Etanol Aditivado;Aditivado;4.90
1;953;Original gasolina;Comum;3.94
2;953;Original Diesel ;Comum;4.66
3;953;Original Etanol ;Comum;3.70
7;953;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;954;Ipimax Gasolina Aditivada;Aditivado;5.62
6;954;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;954;Ipimax Etanol Aditivado;Aditivado;4.90
1;954;Original gasolina;Comum;3.94
2;954;Original Diesel ;Comum;4.66
3;954;Original Etanol ;Comum;3.70
7;954;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;955;Ipimax Gasolina Aditivada;Aditivado;5.62
6;955;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;955;Ipimax Etanol Aditivado;Aditivado;4.90
1;955;Original gasolina;Comum;3.94
2;955;Original Diesel ;Comum;4.66
3;955;Original Etanol ;Comum;3.70
7;955;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;956;Ipimax Gasolina Aditivada;Aditivado;5.62
6;956;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;956;Ipimax Etanol Aditivado;Aditivado;4.90
1;956;Original gasolina;Comum;3.94
2;956;Original Diesel ;Comum;4.66
3;956;Original Etanol ;Comum;3.70
7;956;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;957;Ipimax Gasolina Aditivada;Aditivado;5.62
6;957;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;957;Ipimax Etanol Aditivado;Aditivado;4.90
1;957;Original gasolina;Comum;3.94
2;957;Original Diesel ;Comum;4.66
3;957;Original Etanol ;Comum;3.70
7;957;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;958;Ipimax Gasolina Aditivada;Aditivado;5.62
6;958;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;958;Ipimax Etanol Aditivado;Aditivado;4.90
1;958;Original gasolina;Comum;3.94
2;958;Original Diesel ;Comum;4.66
3;958;Original Etanol ;Comum;3.70
7;958;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;959;Ipimax Gasolina Aditivada;Aditivado;5.62
6;959;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;959;Ipimax Etanol Aditivado;Aditivado;4.90
1;959;Original gasolina;Comum;3.94
2;959;Original Diesel ;Comum;4.66
3;959;Original Etanol ;Comum;3.70
7;959;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;960;Ipimax Gasolina Aditivada;Aditivado;5.62
6;960;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;960;Ipimax Etanol Aditivado;Aditivado;4.90
1;960;Original gasolina;Comum;3.94
2;960;Original Diesel ;Comum;4.66
3;960;Original Etanol ;Comum;3.70
7;960;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;961;Ipimax Gasolina Aditivada;Aditivado;5.62
6;961;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;961;Ipimax Etanol Aditivado;Aditivado;4.90
1;961;Original gasolina;Comum;3.94
2;961;Original Diesel ;Comum;4.66
3;961;Original Etanol ;Comum;3.70
7;961;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;962;Ipimax Gasolina Aditivada;Aditivado;5.62
6;962;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;962;Ipimax Etanol Aditivado;Aditivado;4.90
1;962;Original gasolina;Comum;3.94
2;962;Original Diesel ;Comum;4.66
3;962;Original Etanol ;Comum;3.70
7;962;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;963;Ipimax Gasolina Aditivada;Aditivado;5.62
6;963;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;963;Ipimax Etanol Aditivado;Aditivado;4.90
1;963;Original gasolina;Comum;3.94
2;963;Original Diesel ;Comum;4.66
3;963;Original Etanol ;Comum;3.70
7;963;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;964;Ipimax Gasolina Aditivada;Aditivado;5.62
6;964;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;964;Ipimax Etanol Aditivado;Aditivado;4.90
1;964;Original gasolina;Comum;3.94
2;964;Original Diesel ;Comum;4.66
3;964;Original Etanol ;Comum;3.70
7;964;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;965;Ipimax Gasolina Aditivada;Aditivado;5.62
6;965;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;965;Ipimax Etanol Aditivado;Aditivado;4.90
1;965;Original gasolina;Comum;3.94
2;965;Original Diesel ;Comum;4.66
3;965;Original Etanol ;Comum;3.70
7;965;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;966;Ipimax Gasolina Aditivada;Aditivado;5.62
6;966;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;966;Ipimax Etanol Aditivado;Aditivado;4.90
1;966;Original gasolina;Comum;3.94
2;966;Original Diesel ;Comum;4.66
3;966;Original Etanol ;Comum;3.70
7;966;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;967;Ipimax Gasolina Aditivada;Aditivado;5.62
6;967;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;967;Ipimax Etanol Aditivado;Aditivado;4.90
1;967;Original gasolina;Comum;3.94
2;967;Original Diesel ;Comum;4.66
3;967;Original Etanol ;Comum;3.70
7;967;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;968;Ipimax Gasolina Aditivada;Aditivado;5.62
6;968;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;968;Ipimax Etanol Aditivado;Aditivado;4.90
1;968;Original gasolina;Comum;3.94
2;968;Original Diesel ;Comum;4.66
3;968;Original Etanol ;Comum;3.70
7;968;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;969;Ipimax Gasolina Aditivada;Aditivado;5.62
6;969;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;969;Ipimax Etanol Aditivado;Aditivado;4.90
1;969;Original gasolina;Comum;3.94
2;969;Original Diesel ;Comum;4.66
3;969;Original Etanol ;Comum;3.70
7;969;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;970;Ipimax Gasolina Aditivada;Aditivado;5.62
6;970;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;970;Ipimax Etanol Aditivado;Aditivado;4.90
1;970;Original gasolina;Comum;3.94
2;970;Original Diesel ;Comum;4.66
3;970;Original Etanol ;Comum;3.70
7;970;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;971;Ipimax Gasolina Aditivada;Aditivado;5.62
6;971;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;971;Ipimax Etanol Aditivado;Aditivado;4.90
1;971;Original gasolina;Comum;3.94
2;971;Original Diesel ;Comum;4.66
3;971;Original Etanol ;Comum;3.70
7;971;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;972;Ipimax Gasolina Aditivada;Aditivado;5.62
6;972;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;972;Ipimax Etanol Aditivado;Aditivado;4.90
1;972;Original gasolina;Comum;3.94
2;972;Original Diesel ;Comum;4.66
3;972;Original Etanol ;Comum;3.70
7;972;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;973;Ipimax Gasolina Aditivada;Aditivado;5.62
6;973;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;973;Ipimax Etanol Aditivado;Aditivado;4.90
1;973;Original gasolina;Comum;3.94
2;973;Original Diesel ;Comum;4.66
3;973;Original Etanol ;Comum;3.70
7;973;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;974;Ipimax Gasolina Aditivada;Aditivado;5.62
6;974;Ipimax Diesel S10 Aditivado;Aditivado;5.86
5;974;Ipimax Etanol Aditivado;Aditivado;4.90
1;974;Original gasolina;Comum;3.94
2;974;Original Diesel ;Comum;4.66
3;974;Original Etanol ;Comum;3.70
7;974;Ipimax Pro Gasolina Premium Aditivada;Premium;6.58
4;975;Ipimax Gasolina Aditivada;Aditivado;5.62
